"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"797",23693.8388407002,25938.0912116431,25322.7414063625,24879.3633837836,27150.6709863651,26221.9402732444,25535.1089412702,30145.6662665798,28575.5029106793,27321.7847161038,45818.6459109058,30288.4250266122,30207.1674982769,35191.693981787,39945.9151579206,43216.1197411106
"798",34700.3403946355,36147.9361282469,35784.2130345436,35513.4187171062,36787.8427579813,36280.2505438141,35889.7972393154,38210.9383214941,37456.6592672963,36825.2757538455,44350.7155159319,38486.413297146,38350.6853873416,40335.4417742092,42128.6595952797,43361.4435663039
"799",39522.9898137286,40798.6929515649,40469.6659197209,40227.7227315144,41398.7363792858,40926.7676348684,40569.3499609139,42788.9196105003,42052.2387134969,41447.8460450833,49342.0310489837,43002.6310398726,42895.0459569025,44974.8226919295,46917.3389756691,48271.2158661399
"800",37544.9208409739,38514.7672756876,38272.8947616998,38093.6982789695,38936.4669885576,38597.1840829735,38338.5671815449,39895.0142593786,39377.5906805753,38952.3683526424,44575.4768677345,40122.7002320144,40010.3407298445,41404.3494804111,42775.6056245014,43788.4784150491
"801",29138.9436456775,31614.3586211836,31003.2329020316,30544.9903231812,32642.5137041783,31808.715495388,31163.6217953533,34880.7104670092,33668.5207151545,32654.04469953,45013.1095935236,35520.4409133238,35211.5424140892,38236.0118674094,41130.6887057726,43225.0668886672
"802",31910.532039224,34542.0646094799,33889.23528314,33401.5153207749,35639.1576067423,34744.5817601606,34056.5109871535,38054.9762315551,36734.5436023105,35641.1128803858,49776.8163268826,38800.3563047464,38440.6864653317,41778.6700330934,45109.3062276805,47606.0927718671
"803",32072.5947832662,33665.1958458851,33256.3202053707,32954.981424412,34399.6409420015,33817.7215433168,33376.2752526699,36089.5374504635,35187.7097144506,34448.1083504967,44200.0784382408,36401.2613949294,36246.0794306665,38752.7581509117,41139.4687624396,42828.8060478386
"804",32783.8895905366,35214.3260240177,34649.7618707574,34215.8356350715,36093.8344756924,35362.6537637301,34780.2991904868,37872.5008120442,36895.8432659881,36052.1481626664,45141.5539169118,38565.7784237488,38239.8926278641,40342.948145303,42337.0856045466,43817.2221138871
"805",30413.7457342015,32082.2233638692,31626.5272622657,31297.908485053,32980.5561179417,32293.3217201769,31784.2937519314,35192.2723401337,34035.8059886866,33109.4193973981,46504.535281153,35286.4672132953,35231.9055585666,38883.9786373451,42320.5777749839,44666.6801416457
"806",33736.4677478796,34960.4724957843,34630.2754220953,34391.8315710407,35602.7055096176,35107.3728196465,34740.3941545395,37183.7466720183,36351.1331880678,35686.0548818356,45540.5011332415,37291.5758330677,37232.4682611284,39851.6190243527,42385.7350709106,44163.8268856798
"807",38983.4375831344,39794.5691948669,39608.2073405287,39466.0515891672,40091.2288882403,39845.5916874158,39651.6816492815,40708.8335478764,40371.4555051243,40082.7055036468,43302.0303689889,40927.0000502295,40822.7724114596,41589.9720200907,42325.3137323649,42883.5271979208
"808",42902.2692058308,43823.5757647513,43598.0960021169,43430.0332465157,44207.001345643,43895.4165560629,43656.306268099,45062.2904173596,44597.5302123817,44213.0760724089,49177.3329070301,45300.3189426848,45184.0767137697,46387.8693587262,47580.1313998493,48475.4713003326
"809",32708.3864665585,34922.787332269,34349.375918623,33927.0653953753,35960.6677666423,35142.4325277016,34521.7706404839,38348.6140754262,37079.9006181842,36037.7379467972,49603.7548498563,38751.2138653992,38550.4374087581,42089.2814858296,45402.484811551,47703.6877490658
"810",31809.1867167674,33931.6384679298,33407.8740688661,33015.1836313054,34816.319507244,34100.6821101415,33546.8486180037,36743.5254411182,35703.0996843445,34831.1204070552,45351.7466888223,37272.1161278615,37016.3380162851,39621.6649276364,42089.7307168275,43860.9543130411
"811",43825.5401662749,44094.8561246099,44030.1141064093,43982.7448714038,44212.6300522742,44118.3612888174,44047.6123151173,44497.4853867762,44344.8675577358,44221.7229647492,45995.3239182774,44542.5777002794,44518.8283598628,44972.8322706078,45433.8147098706,45791.4479879503
"812",37327.314081167,38372.640140921,38105.7318450373,37910.2100800207,38847.1737740973,38464.9575476879,38178.2465784856,39968.419363326,39356.7347300068,38866.5866735442,46354.7009175804,40236.0757288918,40102.9641640852,41860.1744442026,43728.7659314232,45185.0430365174
"813",37172.4114339255,37517.9027748193,37436.3041017506,37375.7248796592,37660.8697140617,37545.9246783588,37457.9859234999,37988.1683706136,37813.4026400417,37668.5995485318,39492.6986731526,38053.2652743648,38020.185191625,38496.0384766686,38952.9414470883,39298.8141460666
"814",36734.5127224716,38675.8933178312,38192.2387243283,37829.9253391703,39512.9939206796,38847.0018005274,38330.6636037824,41336.0444173856,40370.0895356129,39553.3462530309,48874.2100857449,41720.6691779914,41533.1831645971,43986.979539585,46162.7519195841,47639.3724787377
"815",42324.8809289428,43760.1541332368,43432.2268432447,43179.5941171028,44267.7758405502,43844.6201427494,43506.6541082351,45290.3058954746,44728.7634101462,44242.0588955983,49416.4651675002,45692.6660672848,45503.3288440369,46702.2318334751,47840.4499871371,48696.3389750732
"816",45335.1841709704,45872.7712907565,45747.0726318201,45652.81751553,46078.7470604912,45907.8030820993,45775.8899391407,46532.2454051722,46281.9327215729,46074.3896869811,48771.8801482894,46689.9555493594,46613.4340773491,47234.7310866998,47877.903736761,48392.9929997233
"817",30012.9228986353,31564.1283163077,31173.0857497644,30883.9930782235,32241.039875024,31692.7045545117,31276.5133661011,33787.2423704777,32943.1632372949,32256.0679124068,41913.3939704699,34208.4826376085,34002.1969675669,36283.5866594432,38631.8130316634,40424.6739032358
"818",41671.2798282878,41995.6365485659,41911.3457899731,41850.9987247467,42160.6990176753,42031.5773161987,41937.2854400869,42589.1877859342,42359.9905444107,42181.7719078259,45340.1360608332,42619.6182259913,42601.8505614939,43379.0062664238,44224.21078387,44884.5927954958
"819",27969.934143979,33124.6883341011,31991.4506232365,31096.3079033429,34775.150715231,33379.6122361247,32231.8208209345,37871.3248100261,36157.8048250328,34624.233649754,49131.5119064143,39300.1540987472,38645.0922401499,41830.0301602553,44773.8556232116,46964.1895322609
"820",31866.966789607,34585.327065379,33965.0741282521,33484.0816672043,35533.4640566074,34742.8230794043,34106.1480420065,37404.0405619429,36378.044498972,35479.7364413749,44644.812510035,38156.5636780841,37805.2395152171,39920.7361356332,41887.1003180121,43332.5941097797
"821",25446.7138499708,26894.4145455486,26488.1787695601,26197.4350451028,27733.6852938289,27105.5799885877,26642.960175645,29834.1884641552,28754.9405540109,27889.984963555,40100.8154335434,29758.502583676,29787.9861355997,33311.6113907763,36460.5898693482,38516.8446887974
"822",35360.0097787079,35914.4748948991,35760.653425239,35651.1480674632,36237.6543616368,35995.9066098262,35819.1880225245,37069.5023660133,36641.2813881227,36302.0054521553,41398.6481673963,37020.388134129,37040.3519635838,38497.872471089,39850.6897506446,40769.5668968953
"823",27781.2705429104,29553.2965096955,29082.3613879441,28740.1318382873,30438.3290976529,29745.7698301948,29229.5764373721,32574.215773459,31436.6240450556,30524.7397467434,43980.1792230597,32849.5674866532,32707.8851022284,36152.7847046087,39566.4717632165,42019.218256568
"824",37586.4491155924,38948.4087834915,38617.5499744924,38369.152493061,39498.4670008401,39048.8644194328,38700.8015122979,40694.4093215935,40042.3438541907,39497.4095264003,46228.6077229463,41066.6536857655,40887.1009105331,42497.9349474315,44075.9379712366,45253.9440994724
"825",32941.2723802022,35105.525336776,34648.5333441831,34284.3122432741,35746.6134648397,35194.1640156987,34735.7848161633,36922.1294404591,36259.6267319542,35663.5192573089,41269.8465968631,37549.686535883,37264.7763404885,38409.3176868418,39514.1745085576,40399.8963080679
"826",27554.0144918906,31277.2489918826,30453.4052657221,29803.8007842514,32500.9339137559,31479.3360063503,30639.3820387465,34810.669700538,33552.1631113903,32421.3782771712,42856.4050798648,35751.8043654903,35317.5708759963,37735.0292209899,39872.8993447568,41392.7781865089
"827",30970.0619754147,33681.4686439573,33027.4824488503,32533.3498969364,34737.6906157858,33864.1892049833,33183.463180263,36981.979547189,35744.1394913396,34704.6760432735,47411.7294127061,37811.9102948604,37416.8901928056,40323.0520557305,43227.6219864811,45445.6305998816
"828",34591.1507049464,36503.0963651526,36046.7959097831,35700.7842041673,37238.819587891,36632.0944953912,36156.762980211,38787.9559072833,37939.1659145753,37220.1772911763,45617.2066252242,39335.5439280717,39074.6921361339,41046.0167929867,42960.3407829881,44391.3335551975
"829",24566.8155395117,27584.84935982,26808.4988181659,26232.7920018052,28979.4842714472,27885.0302280234,27046.1116345996,32104.4566816367,30460.9228937671,29087.1086249283,45437.5252276698,32602.1748276579,32356.1315518664,36766.6419088186,40654.7332416014,43237.1124720491
"830",35287.4400520069,36126.3427191605,35918.8544679608,35765.4420775189,36481.4548601722,36191.0908578382,35970.9137527069,37295.6137282343,36847.6394464341,36484.3950460995,41748.3214138826,37539.5116699161,37420.0010724024,38627.9111499096,39912.1750509877,40931.6384040569
"831",43592.5546997696,44761.1762283333,44466.6558663422,44248.2379534944,45283.4648696213,44869.1336206428,44552.1200497108,46461.7280968871,45835.7265538293,45315.7655426206,51747.319341236,46684.1449918128,46573.8461469451,48258.1599060948,49811.5886413845,50896.728470279
"832",37021.841705954,37845.8417681909,37624.7330050485,37465.2028076528,38278.7395261481,37945.6318973501,37698.9952953687,39349.4483946988,38787.3566970384,38338.1900374535,44952.4893026478,39406.5676883529,39373.8256577671,41155.2511149442,42867.2637470301,44067.6181765166
"833",29655.5734203278,32295.0700363133,31655.5761676469,31172.9675547873,33337.5474409973,32479.8576031985,31812.0093920318,35561.8322908939,34341.7123579154,33316.4849292256,45742.2283076486,36333.7897858498,35965.1671622774,38867.292208014,41724.0590384536,43867.2329562183
"834",33049.3188697428,34043.9301768851,33771.4940845983,33575.7268330378,34591.2541453113,34175.5145563812,33868.620914212,35955.0057418655,35245.9860517178,34679.2303391682,42912.1361210579,35969.2686435975,35956.6421144002,38242.1882163799,40371.4266402506,41819.0510525987
"835",29942.8497883964,31490.4455740688,31104.9583892812,30818.9066750612,32144.1486074372,31609.4986204856,31202.1917707492,33618.5760936513,32806.9816410322,32144.8798848119,41443.4643090924,34081.9885000111,33856.9369914158,35986.4869658248,38217.927290372,39963.845845178
"836",32898.6308765423,34571.5724138334,34119.2784771596,33791.5256428958,35450.9197227672,34776.5320581393,34273.7467864234,37576.2792396718,36466.7362611522,35569.4720589173,47927.1889959931,37697.9556710082,37631.6537634153,41028.4716167394,44143.9352242284,46242.1276742837
"837",27564.8109270462,30269.9683737764,29576.3055598589,29061.3461922479,31513.3264490913,30537.4271259078,29788.2540161719,34290.0813862889,32830.9458205254,31608.564524096,46002.9423440396,34733.598963344,34514.3345129317,38410.1498241318,41827.8875117478,44093.6464587434
"838",44965.3965243121,45517.6928797624,45381.3509477095,45280.9124928651,45757.4971162647,45563.8631655047,45417.4605203969,46316.5751285995,46013.2981382045,45767.1647803926,49255.3476083559,46447.0638540268,46381.8728198414,47230.1157181554,48099.6430474977,48767.9746901361
"839",29345.6419487298,32055.722251768,31435.3852594223,30956.0454073717,32998.4666339605,32205.4994762438,31570.6255949223,34873.978421397,33832.150728884,32929.4678695828,42633.2765535384,35700.1720173708,35315.0239105498,37461.2103953189,39549.5543155347,41153.9562174343
"840",35777.2985921816,38868.9713968377,38160.4709384694,37611.892761173,39952.9930904412,39048.0717329082,38320.9396108506,42099.3790960918,40919.2003791229,39889.2593743547,50552.9907760103,42975.589210961,42566.5467375308,45008.789918943,47300.6820674568,48996.1872071337
"841",29077.8331971914,30603.5706393828,30225.1343513195,29944.1322481078,31239.4882036172,30716.4602856744,30317.9773811453,32670.5033072431,31878.1193696228,31232.8639160948,40447.9137411645,33154.8966414399,32920.3150319416,34981.1681401963,37185.296457083,38948.9468627293
"842",36532.9582495399,37740.8289603449,37456.5538572448,37240.4170469583,38199.3727717979,37822.2737366799,37525.6301826036,39159.6741113213,38636.9742561268,38191.0424896551,43213.3525912972,39481.7608333084,39327.9347471923,40536.0667990291,41680.3502832022,42525.8494297289
"843",36864.2912189334,38372.6412417752,38013.8027466567,37742.5861051591,38945.7935911524,38467.8083948306,38095.5132872543,40164.0494925816,39486.6438905171,38919.5387809289,46013.4552669208,40650.8949551917,40419.4026392131,41994.5741585891,43614.4699493528,44897.4870898461
"844",34307.7656719685,36132.9810739384,35707.4290327228,35380.338829167,36811.8849045082,36257.1766990431,35814.1684903361,38186.4155321283,37447.8244591312,36803.478012039,43363.2715333891,38621.8900589723,38415.4683229262,40047.7558429973,41494.6236102264,42507.8452005408
"845",35482.6362380756,37000.2136944905,36575.1878190088,36271.3763253036,37873.0229553916,37215.6002642357,36733.1079508417,40079.8282347989,38936.1771257956,38027.690277149,51591.4612271728,40038.9424599447,40049.818483675,43838.1801156147,47376.4200784785,49758.4390661198
"846",25653.0145008439,28426.6354232488,27742.5606025092,27229.0980269142,29574.1031890131,28642.9060885593,27921.5566563409,32062.982161758,30714.5485736594,29584.3720071506,43268.1360956229,32784.7352904464,32436.9104508091,35778.739487274,38969.2001776302,41273.7005704288
"847",21543.1937682839,24900.9848634111,24032.9311877964,23391.3653088445,26463.3893206474,25233.3025624899,24295.4128546056,30008.2871061074,28131.8642553965,26577.8446038355,45975.8856411867,30607.1329291364,30310.5176480295,35433.8151866053,40102.7197131436,43275.0488493755
"848",34333.4809276384,36001.7716878263,35587.7714570078,35278.8221676038,36707.9772327226,36137.0563386846,35697.9519775366,38271.0674636414,37425.5105195458,36722.9519347636,45559.5653026865,38689.8078053478,38486.0763024682,40659.5989828871,42762.1085055993,44294.9005377207
"849",43556.119657683,43858.778557822,43791.6820152635,43741.0441792694,43970.5086363018,43879.1687777751,43807.8875785455,44214.9419363207,44083.907129075,43972.7494621694,45240.0710009758,44277.415279556,44246.208279498,44574.3894098075,44886.2952154449,45131.7231343565
"850",29104.6526215827,31386.7323521467,30761.8760956304,30310.0732544815,32620.0589802534,31681.7226903171,30983.1194180363,35611.3592380906,34059.9746197862,32804.0205332904,49862.2573878284,35703.0532969542,35648.6756110768,40443.3506946639,44748.2714531414,47582.6661345867
"851",37371.6090905057,38357.5877300656,38091.8306608185,37900.5581085633,38875.1611727833,38474.142046784,38178.7458520521,40170.4882524158,39483.1454607495,38940.2260893796,47585.1804018154,40270.6121714168,40215.7260179919,42432.8851899329,44683.8432915484,46324.9038808685
"852",36630.474905105,37171.6742546094,37034.9849284623,36934.8613404647,37422.287507416,37224.2440734194,37075.1565073191,38016.0738799872,37700.1101688458,37443.3844684019,40977.7628945839,38104.491600812,38058.996249169,38979.3972202203,39872.6771151121,40524.153492776
"853",43738.0674789665,44504.0357206441,44320.7164773337,44183.6339361703,44805.9402737702,44555.8375926022,44363.5693416464,45473.1256865577,45103.7497563909,44799.2924119236,48886.7469573781,45709.6492613004,45595.3473816233,46519.3799415893,47488.0123661285,48263.1052006924
"854",43803.8222713856,44612.2901002854,44400.5861558675,44247.0133017128,45009.4672036151,44696.9328092163,44464.7654236308,45980.1254538811,45460.4452972749,45046.6747143999,51427.0353805989,46112.3640867567,46043.726986302,47643.3536626472,49282.3448858065,50502.1544290961
"855",33802.9740709406,35787.220645316,35285.2010468163,34913.1652280429,36662.4128129561,35959.5392940451,35423.5339004627,38641.7542334704,37573.1253701624,36694.399878653,48281.7289255986,39119.3490503531,38885.2048259919,41745.944176943,44544.4644633012,46582.8905003401
"856",38401.6555007918,40086.1281377761,39698.7030164809,39400.4888902512,40688.1843120842,40187.3802345386,39787.7422914602,41902.7722099713,41236.7091460132,40659.7689358821,46801.4545387976,42373.2886144933,42151.8774130924,43580.8046422511,44930.5299548119,45936.0446872458
"857",27635.7352413497,29405.2689003824,28922.5174223246,28575.0360141619,30350.2912615871,29621.6741960372,29084.4325162117,32704.1761829144,31460.2174133344,30474.505322245,45789.5181606592,32861.4136218124,32774.5425394896,36769.0873361709,40741.5363275914,43570.5489788305
"858",31246.6473828514,33706.8249749224,33114.3928066282,32664.8143681986,34677.6401999392,33887.507849306,33266.6379752584,36714.3729560104,35615.441026158,34676.5152945291,45100.6992179727,37331.5773377579,37036.7450566418,39611.909225791,41974.2565433326,43644.3450809608
"859",37826.7466651856,39116.4973171484,38821.3341362218,38593.8038595363,39580.3610441923,39198.2182534931,38892.2312462386,40514.027815356,40008.8811981629,39567.7870892819,44067.9324630396,40835.3306849139,40683.3619239241,41778.9601563222,42770.929098346,43487.8580456998
"860",32172.3267810117,33062.0517288593,32813.1488932192,32636.6665677011,33576.295489962,33185.1223389793,32902.1337536349,34934.7800667707,34217.8705981867,33664.4777553314,43685.9028920768,34927.615532514,34923.3433390729,37469.4865381144,40169.3075348489,42175.4468547982
"861",40648.5277201257,42050.2553791969,41724.6561355482,41476.3537797735,42556.5152757646,42130.6439944567,41795.3749369148,43604.0168430954,43018.9125321883,42523.0471788837,48414.5706426251,44060.0278480615,43845.0434010222,45131.1834560253,46445.277480813,47495.9799757955
"862",31485.6014286846,33915.5050484866,33317.143693687,32866.9319528835,34926.7813725682,34113.0663806109,33479.7454595645,37102.4345586756,35937.6100760032,34951.5432487847,46250.8980153975,37659.933267798,37390.6152025253,40264.3725944782,42881.0377556655,44699.3761371747
"863",27200.4263602257,28380.2367878409,28053.6266174812,27819.8305270165,29042.2099948629,28539.7415907303,28170.8774044674,30716.0621857384,29842.7868401543,29151.0345623339,39736.5007308107,30724.6017098599,30713.0376443927,33598.0701453532,36365.1440774698,38275.4329537045
"864",43834.4760467321,44231.4384665445,44130.1214057378,44056.6711729494,44423.3494399308,44272.6760763797,44160.7432119474,44896.8770892888,44645.0718668812,44444.0678490695,47475.9569225344,44946.9186789246,44919.8774102127,45704.6862996702,46494.6641226296,47083.4877399984
"865",37057.0311888012,40360.7294771652,39649.2244666031,39084.0025432156,41377.9798668171,40511.1370705165,39793.8514091254,43259.8254217614,42211.6651694294,41268.7181696757,50064.6005944922,44181.8967054758,43761.2357686618,45640.6463237592,47400.9241232138,48746.7303160813
"866",36134.7352546475,37911.8190176646,37475.3157302021,37148.3920253565,38642.8564554977,38046.9007641281,37586.8969724563,40242.4689343697,39370.809115443,38644.9867701728,47752.8664559323,40727.9048774488,40493.4253195198,42675.4414601003,44820.4242725219,46415.1223150125
"867",26691.63518904,29949.1696963023,29199.0363828119,28620.669916082,31090.4357932583,30128.9347283763,29361.4878963109,33372.3124105753,32100.1424111294,31003.0820244274,43066.8132769248,34399.3570070832,33920.5517888376,36554.7059948998,39157.0717171052,41181.2641916568
"868",41504.5817627634,42193.4088294333,42014.9040631479,41884.875595745,42527.8683489345,42265.8501224349,42069.8640942494,43332.461014993,42905.7241048733,42561.4882892162,47453.6722146377,43429.2205729178,43378.6881154646,44660.2797448577,45906.4397185418,46802.7704544452
"869",38620.8034036078,40272.923546142,39863.2342437971,39557.1269760124,40973.4720226745,40409.0280905275,39973.9303021466,42517.1965432154,41686.0878935536,40992.3989304503,49497.0991663437,42911.0488617744,42719.3426972557,44846.6690638793,46861.6965660652,48306.089060786
"870",36077.8690971783,37418.1154394758,37071.9089891741,36817.5227265518,38049.2516807221,37552.1991239561,37176.2830942272,39516.0696543985,38737.1507286788,38099.7360208946,46542.6941888663,39747.5384731523,39630.9204043861,41840.0382500908,43926.6793421159,45390.8915724239
"871",38607.4360448529,40160.3956264188,39761.8787349262,39467.4870547513,40880.3545043219,40314.1247231412,39882.5586695427,42519.7852269668,41653.8477706925,40936.5225672975,49864.2219789532,42780.7114562439,42650.5286229306,45029.5959242933,47191.6376553487,48669.4720122187
"872",31568.5749291493,33036.8671594723,32664.4070571543,32389.6762015635,33689.5770531322,33163.768510888,32765.5716142767,35192.0513958056,34375.7395813917,33712.1535127381,43048.865273587,35564.6875274218,35381.14867441,37625.6914851673,39912.7841499119,41636.5974437746
"873",28964.2644171531,30719.646707562,30235.7071292436,29889.2259849788,31680.3731548174,30940.9970008293,30399.884923013,34124.2835687889,32828.5629434048,31813.9314760818,48767.5934538679,34257.3155376003,34180.7084310319,38494.7074933262,42951.2717628792,46211.167291575
"874",30785.0308917185,32527.1968351525,32066.7631692004,31732.1292118362,33381.5608927929,32707.0752973781,32205.1329703869,35447.9807258153,34336.5407627345,33450.9821075272,47138.0387246779,35782.4828712029,35612.4531010332,38976.7197700495,42451.0139182069,45042.726079804
"875",35189.4663354858,37157.5104233394,36741.9426833077,36410.9423793751,37742.7352439276,37239.4615800816,36822.0851733687,38818.8072492416,38214.0890697115,37669.8908311225,42773.3859688025,39381.426998315,39125.4417033466,40181.1753809775,41196.361137451,42006.2594823496
"876",30482.8849313787,33224.2243544385,32589.5744472949,32100.460712421,34209.3069838955,33390.9751658487,32736.8714978392,36185.9058345442,35102.9367361123,34162.7589309251,44073.1903303445,36951.8748122687,36592.5261625022,38897.7241595022,41054.9490544174,42638.5958405736
"877",40294.7250042514,41076.4909812164,40875.1732439793,40727.9697565548,41448.006253146,41155.5351639404,40935.800656834,42329.3770933233,41860.5624020102,41480.5450940882,46771.7264640226,42456.5730816362,42391.506809314,43764.4145080679,45094.2512312968,46050.8259181708
"878",25438.9893672417,27300.8572621795,26819.3061200877,26466.4191991608,28163.3720098713,27473.3664702334,26955.0294567378,30191.6624926548,29091.9308617626,28207.0310597241,41307.0981051611,30637.1269522756,30415.6484640284,33566.9109549464,36825.7282411707,39287.2718867522
"879",19355.5375290049,22555.289951369,21722.8969176827,21112.2656437863,24050.8330631982,22859.4688982436,21962.5950652022,27546.4207231971,25659.9688668751,24134.9634166932,46030.7386007285,28273.3584727551,27912.5435022656,33279.0100276055,38691.6923143405,42680.4031917602
"880",36056.3243417455,37485.0228955621,37178.5095332906,36936.7511206417,37927.1386351045,37549.337594681,37239.48314437,38762.0458330658,38295.1591603311,37879.7305623129,41927.807012741,39174.073401924,38984.7136314603,39847.6831771695,40679.6759396008,41339.0860007348
"881",40507.0792020821,41153.1449794239,40990.3119233234,40870.7300465047,41446.868984012,41213.0924829639,41036.7079768939,42136.3034719139,41766.8889471766,41466.5961061657,45623.6993475731,42261.715600086,42198.2827375596,43254.1472886801,44295.777866372,45064.0632815978
"882",44302.3982224252,44858.4581751665,44729.9528342845,44632.6421356159,45070.7238367936,44897.7775902232,44762.2098582044,45524.1975238746,45280.6490421104,45072.9408165235,47388.9099108707,45649.7475588067,45588.5269352627,46177.0407481888,46723.4842936721,47130.2050619889
"883",44453.0546692959,44656.9527775269,44605.2124099819,44568.2305219694,44761.4927182988,44680.8571866639,44621.9187451034,45035.9727728862,44891.9497798967,44778.9523793643,46625.9977500714,45034.5470173131,45033.0602604816,45528.8936933215,46033.1730444118,46414.3305143566
"884",30663.9532448769,32902.4221359518,32360.846442244,31951.458817522,33792.4728504325,33065.8716995983,32498.1486138438,35683.0929129631,34656.9983456878,33788.1134315893,43859.569044977,36275.531315093,35991.8431403849,38436.4077849632,40747.6212803135,42420.8144491428
"885",38757.7769849372,39287.0311635957,39149.4251022576,39049.7171454428,39549.5785122127,39344.721120892,39192.503677375,40194.7109484638,39852.9909152823,39579.6758479733,43635.2835920571,40255.5227836408,40222.6338984673,41285.7166492452,42336.2026739121,43100.7564179644
"886",36500.6260172403,37461.5603081036,37215.6182491134,37035.226829531,37905.9313211403,37552.5675724636,37286.4361439306,38949.8068774398,38389.2562765452,37935.0284523604,44339.1846129499,39145.2817703982,39047.035824144,40654.0044463208,42252.5476168636,43427.9140482663
"887",34634.4655936635,36474.2287677384,36024.8596683791,35687.20765491,37222.5989407676,36612.6347027757,36139.7367120219,38843.2035377827,37962.1964945098,37223.85859348,46197.7815920744,39335.4109525956,39098.2634390876,41267.089479943,43362.5940885218,44901.7134373951
"888",36182.8725187455,37330.3109405085,37036.6031056226,36820.5726464473,37859.559470028,37439.7294354407,37122.1713448835,39088.2791446258,38431.303441659,37894.9870738461,45143.8635006655,39313.3167648401,39200.6832571873,41051.4252406803,42842.0338636456,44129.3524866449
"889",33196.6137918449,34354.5950632391,34048.4755759186,33825.7293800183,34934.0795862229,34483.4479076781,34146.4777000421,36324.8980088725,35590.9830983727,34997.8828051915,43292.8875007987,36468.2046910766,36393.2415042678,38600.4981522103,40699.5711347357,42165.9946937231
"890",42825.9014596009,44052.1906758281,43765.6001239979,43547.1790698733,44509.461856199,44131.5536082671,43833.5480910545,45460.2619712295,44940.469885352,44496.2792150111,49483.4187410966,45798.5564697218,45637.5844462057,46818.2586241965,47947.0865947142,48791.0873831795
"891",32964.4980880038,35143.3858317696,34612.0600374807,34211.5118325774,36027.8132621329,35309.9474867151,34750.5719115125,37921.677620802,36898.9430933712,36034.4257641776,46084.9078138084,38470.2520111817,38206.4357440268,40689.4307217434,43010.8644743511,44668.8696042654
"892",38906.93953332,40064.8331491397,39747.9449244415,39520.0180733286,40697.317493099,40215.5007030967,39859.5959927956,42269.1807703913,41449.7847253112,40794.9830678196,50347.3141325354,42304.1957685988,42280.5447507569,44909.6496715488,47378.541656037,49064.1058162361
"893",29363.7704867662,31749.4363453704,31193.284222696,30767.1208108768,32614.6872837954,31891.9567097291,31318.9800503295,34378.7152079399,33402.8430583957,32566.368369676,41935.3358518941,35102.3940282757,34762.1509388874,36876.5800332323,38944.2822316715,40522.5124126418
"894",34869.8751568942,36980.6705364211,36489.6011840535,36113.0530217302,37746.7204478137,37108.5384323528,36601.9396102349,39306.6999303326,38447.0931123617,37708.2649540367,45861.2576364632,39926.6043237629,39634.825606096,41501.2110687943,43301.3104227342,44658.7380363526
"895",32174.3313763952,34181.6771833951,33667.1299749886,33287.0083231125,35100.2869216619,34371.9010854609,33817.6090757181,37195.1700395217,36077.8013593023,35157.4609058617,47035.5538624351,37595.0628588026,37396.9476771402,40457.5598125473,43342.3851788918,45366.9271719598
"896",39948.3758741365,40787.6747421677,40581.238193387,40427.5724599614,41144.6889144941,40857.4660877559,40637.0857091888,41944.3720340661,41514.5633153183,41157.77323169,45637.0431587289,42133.3743303493,42040.2905577787,43170.9248127235,44252.7783844566,45041.5674323955
"897",30837.4600582124,32491.934685952,32074.4464928191,31765.6391251023,33215.5357616411,32630.3993009101,32185.8245344634,34864.1281417994,33966.046304328,33233.445252392,43399.2615284417,35304.2546499237,35088.9567952241,37508.1055731518,39968.6172700339,41827.8825266434
"898",29858.997887709,32273.9309005263,31684.6770240096,31241.9767261348,33240.9952630018,32444.6104502359,31828.3034058147,35333.5686122946,34181.2197102106,33221.7092908124,45400.4096776701,36066.07767592,35715.1903789445,38517.6196417798,41349.3253397791,43518.0039326606
"899",26877.5094655883,28152.4157588819,27809.3885668907,27561.7002624598,28814.4996865841,28301.03716154,27921.1272688367,30448.749370575,29582.6412728975,28893.9121363931,39438.2558124292,30591.8087916818,30515.1927315462,33246.3479223591,35963.7826895685,37914.0283946499
"900",34012.9601024425,35175.563061356,34888.7585664612,34675.0210129452,35664.801133429,35268.2870962472,34963.975660303,36754.7754701329,36163.5918371333,35674.1976433501,41956.4638747582,37051.4251329332,36906.6802474127,38438.9191218881,39944.6521922809,41062.0642599357
"901",29421.4311370077,31169.2060573471,30702.2419570612,30363.0810846533,32056.9269675208,31367.3800902007,30853.0470646988,34197.6578810545,33066.3976141908,32155.7357625274,45167.8868509486,34416.1321317252,34302.10989437,37734.8060412535,41030.5524031065,43334.7968002021
"902",32550.5354486513,34733.6171725187,34191.7292878458,33785.8748812738,35658.8007446867,34915.2271524318,34339.9612732677,37678.8768595815,36595.5703571587,35685.9296650377,46499.2900259267,38182.3573696326,37937.9576189675,40676.5958618509,43214.0486589647,44996.7585156725
